,SOUTHWESTERN,SOUTH CENTRAL,SOUTHEASTERN,WESTERN,NORTH CENTRAL,NORTHEASTERN,CENTRAL
1985-04-20,11.9428336767441,9.08391804561875,10.911958593529453,15.871652795218436,10.761644518776611,11.286672466529222,10.478866503966344
1985-04-21,11.422882424886751,8.947360368911559,10.086754156031985,14.46993028664667,10.042984740408468,10.284034615890468,9.666153454623329
1985-04-22,13.495875229397335,9.017210105019183,9.184899918642325,14.918215259180155,9.44015246131488,9.243526505559293,9.45715431723194
1985-04-23,14.280368799099008,9.919658195098439,11.32855697686175,17.022126984132242,10.372118675342934,10.200533116475457,10.387473964623807
1985-04-24,12.62488241278944,9.725369121148294,12.670266151497305,15.402048986696016,11.664894242616606,13.047286339918815,10.045018687951412
1985-04-25,12.129783979828215,9.603911313337283,12.036839633935365,14.408846305684467,12.389359452454386,13.354327299229464,10.262950004501578
1985-04-26,12.130129658088805,10.345366464157774,12.592244810402637,14.410424574090955,13.345262560999064,13.948577429309902,11.530160660774401
1985-04-27,11.483207575484712,10.101039376418619,12.765394502765758,15.133350496798027,12.711513225053945,13.104194551079953,10.99829572458879
1985-04-28,10.149229881492944,8.959119092886974,11.305328286272642,14.390482502041845,11.129555406296058,11.490246100484693,9.680651324671834
1985-04-29,9.705263922215154,7.9322556409729135,9.668097596091254,13.940217030080511,9.933120856354497,9.864762595336204,8.880762883725515
1985-04-30,9.525671799756456,8.882793029509783,9.681232707704453,12.736695051321158,9.31487278572472,9.897167172440207,9.035496807562645
1985-05-01,8.936340415361382,8.746980609605266,9.384229984339452,11.560636180947144,8.598779883941438,9.283568726690532,8.78287387777918
1985-05-02,8.519794480101625,8.16100034826326,8.869885178802726,10.44964090246365,8.243317024243051,8.836700144000313,8.633909265114317
1985-05-03,10.389686449095773,7.699178651848454,8.156859097656922,10.359669938083947,7.921620880304878,8.371338836839847,8.718791037502319
1985-05-04,10.744801768291335,7.919707980613414,7.750009367813143,11.077391514876952,7.8313152760224005,7.8793397431512675,8.972729492743143
1985-05-05,10.252336086279481,7.7790022373394105,7.4124755384563645,11.323476375238045,8.145148961553481,7.465186895697633,8.804514227202382
1985-05-06,9.348844802160373,7.3957501640389385,7.244486015445216,10.511097718889218,7.847109509466572,7.424814035920723,8.258291671061265
1985-05-07,8.871674657016712,7.452420781883898,7.92021720723627,9.875223118270576,8.548538809938899,8.481057648138936,8.292795454603969
1985-05-08,8.858779880583127,7.274514530791568,8.196993802995275,11.223876182792024,8.90146278857677,8.513565086024661,8.838771856421538
1985-05-09,9.979384208042571,7.891152282779451,7.808431558457883,11.345987050948859,9.455185732165852,8.892823335316889,10.189423057995603
1985-05-10,13.18703956971244,11.977586860672718,8.989837790213144,11.585243309684367,9.96898152385868,10.268519045450939,12.093042188131498
1985-05-11,14.083204156113535,14.669965951321965,10.872011767249584,11.862669919784482,10.19760312637666,11.111532277208,12.077937366534595
1985-05-12,13.015930851043828,13.136438500106426,10.468404178695222,11.977627654287643,10.395982143750793,10.74627054231019,11.199102665152298
1985-05-13,12.260753723537713,11.754190005352337,10.530039931845376,11.709696222594006,10.859137364742487,12.920736644753573,10.794054852839166
1985-05-14,11.171524503158974,10.49665189388344,9.661341474836908,11.583270603831279,9.672593247625567,11.440272356248498,9.650248794663003
1985-05-15,10.881371157550037,9.571614383449099,9.350841969099838,11.960716886542134,9.78301841329116,10.676849599403717,9.413580548398091
1985-05-16,11.343372930713887,9.956439326727539,10.077183094967356,11.319202687815,9.646272489468693,10.753439633502767,9.76248756007716
1985-05-17,11.879475470055272,11.093379589074214,11.502898656715287,10.995977179812407,9.241102951045491,10.114252156862287,10.109538579379892
1985-05-18,11.510141176949825,11.099053202917242,11.619256593691368,10.455071208657223,9.018256009031019,10.043775433145989,9.83082673674566
1985-05-19,10.811056800934862,10.169575339818302,10.723269241306415,10.480244629241264,8.585942336882082,9.190011823022164,9.048401144292145
1985-05-20,10.158522020952901,9.343186186690849,9.734551510937026,10.592856545371557,8.185767572373237,8.59336320911871,8.881864898451212
1985-05-21,10.282093125093153,8.66499065499575,8.975078716802622,11.30758189530801,7.868391778426973,8.564522850313303,8.53184539031629
1985-05-22,9.750642366287293,8.071730573365992,8.291425165856973,11.125561640734135,7.516205746697949,8.264549835987482,8.190666906374057
1985-05-23,9.99794920704645,8.01682585883417,8.484250783908308,11.556376349902811,7.470431622103296,8.380982208220635,8.409763369656806
1985-05-24,11.31257026415764,8.202320563065808,8.164690930831277,13.43632781025998,9.097956652221471,8.280416684930536,9.41252151192993
1985-05-25,14.44595977358814,11.223856436371666,10.346823299761489,14.391237618874426,11.379226351758534,9.824371449077912,12.457157420859374
1985-05-26,16.114006116857645,13.962374999405633,12.679717754412412,14.68811165448207,13.981657155926372,12.206250848877525,14.943544806952954
1985-05-27,16.942610374490688,14.999432171728715,14.778975949608235,14.636915241499462,15.882258701690429,13.545520783809636,15.957492913405455
1985-05-28,17.860916313113098,14.602938048008282,15.90648801305165,17.464704978501693,17.330799767236982,14.644019499426207,17.222181367053675
1985-05-29,17.23140657619635,12.932746805544765,15.20474249070769,19.64369891489866,18.560991106739444,16.496853579010047,16.878295574794322
1985-05-30,16.876653395398304,12.126924749383399,15.70432968255546,20.795476380362857,19.291442624834925,18.634801270848573,16.49383037750852
1985-05-31,16.158545260544678,11.972876726870403,14.964285220873844,18.7284083128209,17.35830537575759,17.09171021843857,15.49263506353259
1985-06-01,17.575195069199474,13.955671522276962,14.815438215477679,18.113147055967012,15.769579479276755,15.342904328231109,15.604483680600355
1985-06-02,17.192360473889977,15.20104042537035,15.337302790928225,19.034280807980426,15.527148512795547,14.805608348912587,16.75661217923533
1985-06-03,16.015830387255498,15.17040200130633,15.151820030059131,17.269522019050456,14.640726414349064,14.36516397713003,15.897091630062235
1985-06-04,14.822114775902671,14.464798401517186,14.754429506947437,16.778048698067007,14.235281148014565,14.123932503213119,15.161559001631597
1985-06-05,15.677754292731711,14.749870578935528,14.828728793604196,17.54688443966998,13.975527325859465,14.235005800474491,15.078469658619385
1985-06-06,14.417896656704455,13.233371073389796,13.762119117598964,18.85699791548821,13.323498214924022,13.190729928095305,13.985478466438167
1985-06-07,12.927659728159249,11.424358027117574,12.012257960167346,19.622165885917877,13.415116149356649,11.929409862389743,12.800867145253255
1985-06-08,11.799380992508233,10.218919092902446,10.565484902585693,17.753628638953593,12.170443110593318,10.41628696505211,11.403152884241708
1985-06-09,10.774854851785722,9.378676241136484,9.930026654377551,15.112329550188525,11.596158575555215,10.130127314438909,10.547923984214515
1985-06-10,10.288348988622896,12.632045577010295,12.556649901709731,13.496424038859331,10.921963602356708,11.388404570511465,11.233801888336858
1985-06-11,9.814121197005145,12.237881198034316,11.788201067588004,11.925808129604507,11.126078634062711,11.27415905068133,11.198840314146457
1985-06-12,9.118106216734699,11.012078986026282,11.4993111208341,10.717301813554387,10.439868055972276,11.04330579548349,10.290388884001764
1985-06-13,8.693409804699508,9.76083591732651,10.4653137992108,10.249168779469619,9.628505397022373,10.493746980128737,9.433715124842557
1985-06-14,9.152250384134016,9.21155222701147,9.79792667959993,10.633188082053069,10.136992055253561,10.35310717727584,9.706374146550134
1985-06-15,9.29837372097744,8.670387688164,9.090096382410817,10.622365361038383,9.83217995031296,9.664022396363798,9.430243743452394
1985-06-16,9.506533127932313,8.24411454378857,8.570322289066205,10.257445347895128,8.984490453554994,8.795575794520879,9.108464583706052
1985-06-17,9.071122655785947,7.731479213997239,8.252023697228983,9.459069148729078,8.635730488428514,8.631672837640645,8.509554581121938
1985-06-18,8.721838763135137,7.373840523020826,8.282260759562456,8.91069781202768,8.394751955094195,8.9987498222905,8.075636037541383
1985-06-19,8.006310999210086,7.054329035814733,8.50572526036805,8.696093143069223,9.33041098160212,9.08301708434948,7.816290962311566
1985-06-20,7.579393460667074,7.196302138765877,8.695076326072044,8.619464594356074,9.764199215421476,8.675568177610293,8.093694053479892
1985-06-21,8.103339699789329,8.967990372047034,12.586644962324113,8.63024541515467,10.77928018311816,9.838046786958307,9.528322680546916
1985-06-22,7.9398557772970095,8.147685512551035,11.185884489104314,8.461062303060151,9.84185546731647,8.99014918590392,8.761134531821732
1985-06-23,8.614029944384848,8.767021193442769,9.965339378595754,8.147942388141654,9.105131876490887,9.305507829671408,8.229595255313528
1985-06-24,8.764081085322234,9.333087892168226,9.8009529399921,8.094229453582336,8.088972048634881,9.299618336610873,7.707185595132238
1985-06-25,9.29320542318166,12.348969697242108,12.084430088671414,8.49155505500212,8.260154541789582,10.332220567891703,8.099577593115821
1985-06-26,9.165636028593251,11.514074719415802,11.270528491305935,8.328452348669773,8.089598352784293,9.99393176063812,7.98633684579334
1985-06-27,8.526714842582448,10.143505633801489,10.301277324641664,7.860682884717353,7.5503402573912135,9.903787822988928,7.434074739719236
1985-06-28,7.765638673536888,9.180213871990539,10.970025481422217,7.345812809522163,7.4620561606097935,10.770965482939632,7.165615321849002
1985-06-29,7.055205700919608,8.54068850460739,10.884886522659194,7.101568770394563,7.488474020243268,11.526122862211167,6.986476723496048
1985-06-30,6.584441981170893,8.099123709318652,10.717647953252653,6.892214532101568,7.657753237878502,11.56028242655983,7.075436119285227
1985-07-01,6.545426740850674,8.31641419840404,10.683459241220893,7.107989077944128,7.382315936337577,11.082170731965231,7.1686565733336
1985-07-02,6.2632916413770845,7.495839862550823,9.85574087019524,6.570180156321589,6.549861651943423,9.885199917751383,6.531770233734077
1985-07-03,6.193465357600871,6.6885293415685165,8.362417340722082,6.356189092001394,6.05002997128235,8.255874417707425,6.080309103266253
1985-07-04,5.99857340853059,6.067327483071119,7.4041569808334025,6.096886845306888,5.844660958022894,7.542806746822488,5.791008349237171
1985-07-05,6.001005294668938,5.809287208568387,7.040297077592702,6.3138082541249645,5.707381786955598,7.0418722327658125,5.719990134737704
1985-07-06,6.087965962026075,5.5355191633215926,6.462195156965481,6.385548131413307,5.55042905269958,6.314749181959785,5.853205460310272
1985-07-07,6.049039017081388,5.365360804606131,5.919987561378312,6.3625130672082575,5.374966451485943,5.736346277343554,5.800701028079327
1985-07-08,6.439084965492849,5.555744146252326,5.859869036027549,6.6461686940897025,5.766908337617821,5.861576150047643,6.158450032100364
1985-07-09,6.6406853322547095,5.5070780072731145,5.623650592434768,6.501345259174161,5.741924895802837,5.899092702650454,6.047011504880122
1985-07-10,6.7609087953929095,5.472193979503158,5.452646124838852,6.632202105159197,5.626334831495719,5.758295409462657,5.974414524561321
1985-07-11,10.02942315890309,6.2267400136390805,5.474674052461658,7.2025594012213325,5.77103166754728,5.957070808461645,6.358222521758301
1985-07-12,11.369182452460016,6.874050879462555,5.491986666331482,7.260601960551482,6.045436099192584,5.946922182274093,6.43226240532446
1985-07-13,11.168366343267778,7.11066901789155,6.135036350894715,7.467739815541531,6.891896876174513,7.065938946120374,6.896584571937482
1985-07-14,11.109696732769242,8.180259624662044,7.593809590100096,7.561349669879181,8.12039359534721,8.214633440662924,8.066874711603447
1985-07-15,10.511690945403123,8.361337036927418,8.139303959855082,7.2381633670478305,7.814048563226303,7.981440677272161,8.070025570023633
1985-07-16,10.098855820697683,8.855152377206144,8.924844022226981,7.222575461633105,7.990574087611445,8.952218369104154,8.156658257486324
1985-07-17,11.117339298141994,10.504770793152577,9.506854874361675,7.834249514037799,8.462727124172165,10.147118016299864,9.351429316213279
1985-07-18,11.525109088074187,11.295414422478425,10.36454323172001,8.103871642167674,9.654972763638296,11.378776226902044,10.350984360115119
1985-07-19,10.641271548071582,11.06908398787408,9.906474418482633,7.528141430318258,8.705952788390782,10.207336131075047,9.845838475809645
